scope,layer,head,removed_fraction,baseline_loss,edited_loss,delta_loss,baseline_ppl,edited_ppl,delta_ppl,para_ratio,para_over_ref,edit_over_y,edit_over_ref,tokens,samples
baseline,,,1.0,3.3078051005110174,3.3078051005110174,0.0,27.325083790831414,27.325083790831414,0.0,,,,,19526.0,128
single_head,6,0,1.0,3.3078051005110174,3.3076037713937505,-0.00020132911726689073,27.325083790831414,27.319583009584857,-0.005500781246556841,0.16415248398275364,0.10480455176888145,0.31147753348904705,0.1048045522560714,19526.0,128
single_head,6,1,1.0,3.3078051005110174,3.3075039570636586,-0.00030114344735876486,27.325083790831414,27.31685625979498,-0.008227531036432367,0.156375363716525,0.09620103702082336,0.2935125786987149,0.09620103702082336,19526.0,128
single_head,6,2,1.0,3.3078051005110174,3.308125549147611,0.00032044863659352885,27.325083790831414,27.333841479796792,0.008757688965378208,0.06300573190662291,0.0768577380807616,0.17376411408756884,0.0768577380807616,19526.0,128
single_head,6,3,1.0,3.3078051005110174,3.307866141918948,6.104140793050661e-05,27.325083790831414,27.32675180332622,0.0016680124948074138,0.10009923669418004,0.09086226881083248,0.2424971257742033,0.09086226929802244,19526.0,128
single_head,6,4,1.0,3.3078051005110174,3.307627040148392,-0.00017806036262557612,27.325083790831414,27.320218709654757,-0.004865081176657071,0.10526985811547758,0.08427722438846359,0.23549020116813338,0.08427722487565353,19526.0,128
single_head,6,5,1.0,3.3078051005110174,3.3089132983946086,0.0011081978835911777,27.325083790831414,27.355382176059763,0.030298385228348934,0.3865487226581208,0.2180797796139772,0.508758026551774,0.2180797796139772,19526.0,128
single_head,6,6,1.0,3.3078051005110174,3.3082409551687495,0.0004358546577321043,27.325083790831414,27.336996151714974,0.01191236088356007,0.07849469312762848,0.05414819485992003,0.21238385099408574,0.054148195103515,19526.0,128
single_head,6,7,1.0,3.3078051005110174,3.3081728618652693,0.00036776135425187206,27.325083790831414,27.335134748715035,0.010050957883620981,0.1462427321978456,0.09725651065051784,0.3160441762795089,0.09725651065051784,19526.0,128
single_head,6,8,1.0,3.3078051005110174,3.315848700130595,0.00804359961957779,27.325083790831414,27.545762158821052,0.22067836798963825,0.1441292198833987,0.15349204598106492,0.30117611160375757,0.1534920469554448,19526.0,128
single_head,6,9,1.0,3.3078051005110174,3.3175198743422234,0.009714773831206003,27.325083790831414,27.591834412839276,0.26675062200786215,0.48985927187163253,0.36704454385457824,0.5983194967491569,0.36704454385457824,19526.0,128
single_head,6,10,1.0,3.3078051005110174,3.315793985423282,0.00798888491226446,27.325083790831414,27.544255041737923,0.21917125090650913,0.234947430645978,0.20270599813449125,0.40155292184569064,0.20270599813449125,19526.0,128
single_head,6,11,1.0,3.3078051005110174,3.3095862042717084,0.0017811037606909608,27.325083790831414,27.373795968175994,0.04871217734458,0.1480834556569846,0.14932758774641677,0.2884066760768379,0.1493275867720369,19526.0,128
single_head,6,12,1.0,3.3078051005110174,3.307281772340405,-0.0005233281706122916,27.325083790831414,27.310787545859473,-0.014296244971941263,0.20908189288805576,0.09586105297960693,0.3580227604618779,0.09586105297960693,19526.0,128
single_head,6,13,1.0,3.3078051005110174,3.3075037194998016,-0.0003013810112157955,27.325083790831414,27.31684977029802,-0.008234020533393505,0.055176087692475104,0.04591292506738032,0.15871151745090997,0.045912924580190376,19526.0,128
single_head,6,14,1.0,3.3078051005110174,3.3080617820070035,0.0002566814959861219,27.325083790831414,27.33209853445572,0.007014743624306874,0.20033528460701155,0.10949446238472696,0.3300021935240062,0.10949446238472696,19526.0,128
single_head,6,15,1.0,3.3078051005110174,3.3122679751317152,0.004462874620697832,27.325083790831414,27.447304739315815,0.1222209484844008,0.4371636236003228,0.2497526127412097,0.5224283698265885,0.24975261468996948,19526.0,128
single_head,6,16,1.0,3.3078051005110174,3.3076782164045695,-0.00012688410644789982,27.325083790831414,27.321616891942835,-0.0034668988885790952,0.048632004495477006,0.06622264102044234,0.15750839408786818,0.06622264053325239,19526.0,128
single_head,6,17,1.0,3.3078051005110174,3.3077787059161503,-2.6394594867085175e-05,27.325083790831414,27.324362565833308,-0.000721224998105896,0.10309295118387936,0.12216372678715302,0.2521550486675472,0.12216372678715302,19526.0,128
single_head,6,18,1.0,3.3078051005110174,3.307777430573338,-2.7669937679331014e-05,27.325083790831414,27.32432771792613,-0.0007560729052826787,0.46833233206055935,0.2904893166260701,0.559242004940184,0.2904893166260701,19526.0,128
single_head,6,19,1.0,3.3078051005110174,3.307582253109636,-0.0002228474013814541,27.325083790831414,27.318995145360706,-0.006088645470708087,0.08971092667463944,0.10735557770515919,0.23136703081971385,0.10735557721796925,19526.0,128
single_head,6,20,1.0,3.3078051005110174,3.308555927333267,0.000750826822249806,27.325083790831414,27.345607900723707,0.020524109892292586,0.06320937389310445,0.06728114789473143,0.1771644972293313,0.06728114765113645,19526.0,128
single_head,6,21,1.0,3.3078051005110174,3.308185077648872,0.00037997713785475895,27.325083790831414,27.335468670845437,0.010384880014022713,0.13114899285756157,0.09111679437668996,0.24740261404298122,0.09111679437668996,19526.0,128
single_head,6,22,1.0,3.3078051005110174,3.308192842235993,0.0003877417249755766,27.325083790831414,27.335680920297435,0.01059712946602076,0.14107653592281413,0.09035695881070153,0.26003815320868756,0.09035695881070153,19526.0,128
single_head,6,23,1.0,3.3078051005110174,3.306769672187884,-0.0010354283231333028,27.325083790831414,27.296805267860684,-0.02827852297073008,0.29236570920980753,0.19279949485418288,0.41829445791427206,0.19279949485418288,19526.0,128
single_head,6,24,1.0,3.3078051005110174,3.308434144598068,0.0006290440870504455,27.325083790831414,27.342277880571466,0.017194089740051766,0.07718873030076691,0.08815555036600826,0.20088187323676215,0.08815554987881832,19526.0,128
single_head,6,25,1.0,3.3078051005110174,3.3082163860645744,0.0004112855535569615,27.325083790831414,27.336324514459484,0.01124072362807027,0.24975052367072756,0.14539214922246044,0.40090459675015466,0.1453921497096504,19526.0,128
