scope,layer,head,removed_fraction,baseline_loss,edited_loss,delta_loss,baseline_ppl,edited_ppl,delta_ppl,para_ratio,para_over_ref,edit_over_y,edit_over_ref,tokens,samples
single_head,18,10,1.0,3.0450992601811366,3.0458679543061176,0.0007686941249809287,21.012116765887363,21.028274866121436,0.016158100234072492,0.07913807811712702,0.0644033651242311,0.21588334513502255,0.0644033651242311,19526.0,128
single_head,18,11,1.0,3.0450992601811366,3.045021689330092,-7.757085104476147e-05,21.012116765887363,21.01048690132339,-0.0016298645639736264,0.054603988092064404,0.04480719706412324,0.17295726371755393,0.04480719669873078,19526.0,128
single_head,18,12,1.0,3.0450992601811366,3.0448772880150186,-0.00022197216611807846,21.012116765887363,21.00745317842657,-0.00466358746079365,0.2304648729424215,0.18903253002337264,0.44581316756714956,0.18903252710023297,19526.0,128
single_head,18,13,1.0,3.0450992601811366,3.0439566655517,-0.0011425946294365552,21.012116765887363,20.988122144790626,-0.02399462109673678,0.12200930949828634,0.11349612171470282,0.30886158851828155,0.11349612074032292,19526.0,128
single_head,18,14,1.0,3.0450992601811366,3.0495005557493853,0.004401295568248642,21.012116765887363,21.104801118284534,0.09268435239717121,0.3704830408400807,0.24141381898297812,0.5730134420772469,0.2414138209317379,19526.0,128
single_head,18,15,1.0,3.0450992601811366,3.0457966476388854,0.0006973874577487216,21.012116765887363,21.02677546338243,0.014658697495068651,0.34156015038033555,0.2374930146705754,0.5401761480065902,0.2374930156449553,19526.0,128
single_head,18,16,1.0,3.0450992601811366,3.0474096312088688,0.0023103710277321277,21.012116765887363,21.06071867429614,0.048601908408777206,0.39238028690732757,0.2162397820678555,0.53348792649777,0.21623978401661528,19526.0,128
single_head,18,17,1.0,3.0450992601811366,3.0439568781088355,-0.0011423820723011069,21.012116765887363,20.988126605966222,-0.02399015992114073,0.17917709399304932,0.1289198279837539,0.341927121334149,0.12891982847094383,19526.0,128
single_head,18,18,1.0,3.0450992601811366,3.045322445173263,0.0002231849921261464,21.012116765887363,21.016806878364203,0.004690112476840369,0.11376132015067499,0.08936803045552962,0.26707497958479254,0.08936803045552962,19526.0,128
single_head,18,19,1.0,3.0450992601811366,3.044082124275005,-0.0010171359061317276,21.012116765887363,20.990755452981766,-0.021361312905597174,0.22742859510321878,0.1804446194820477,0.3967330016700092,0.1804446194820477,19526.0,128
single_head,18,20,1.0,3.0450992601811366,3.0444639144001906,-0.0006353457809460394,21.012116765887363,20.9987710461737,-0.013345719713662163,0.14597675669391189,0.1107770654281285,0.3080266443401156,0.1107770654281285,19526.0,128
single_head,18,21,1.0,3.0450992601811366,3.0432336587074604,-0.0018656014736762039,21.012116765887363,20.972953073164298,-0.03916369272306497,0.2041785589732125,0.17617643071317124,0.39164997553916725,0.17617642973879136,19526.0,128
single_head,18,22,1.0,3.0450992601811366,3.047368332607805,0.002269072426668295,21.012116765887363,21.059848914037556,0.047732148150192444,0.09323105939960115,0.08526792221751402,0.2547749788520589,0.08526792197391905,19526.0,128
single_head,18,23,1.0,3.0450992601811366,3.0449615356607858,-0.00013772452035087923,21.012116765887363,21.00922308145445,-0.00289368443291238,0.10649681091308594,0.06807479590443968,0.24138600336028546,0.06807479614803465,19526.0,128
single_head,18,24,1.0,3.0450992601811366,3.045624026238253,0.000524766057116377,21.012116765887363,21.023146105212618,0.011029339325254739,0.1991827154829432,0.15498998162085678,0.37044719632710227,0.15498998162085678,19526.0,128
single_head,18,25,1.0,3.0450992601811366,3.045953614831667,0.0008543546505301869,21.012116765887363,21.03007623634992,0.017959470462557192,0.12537545341793757,0.09857535551029756,0.2816060530271567,0.09857535551029756,19526.0,128
single_head,18,26,1.0,3.0450992601811366,3.044954996403033,-0.00014426377810350388,21.012116765887363,21.009085697178733,-0.0030310687086299026,0.1617207708638899,0.11791395525974942,0.33768532218299757,0.11791395525974942,19526.0,128
single_head,18,27,1.0,3.0450992601811366,3.0445408725865515,-0.0005583875945851524,21.012116765887363,21.000387135694083,-0.011729630193279661,0.18265896842245247,0.12403417224323765,0.36032607467086225,0.12403417126885775,19526.0,128
single_head,18,28,1.0,3.0450992601811366,3.044029060011331,-0.0010702001698055241,21.012116765887363,20.989641623552227,-0.0224751423351357,0.2077476754803615,0.15954297627221276,0.38822624820402296,0.15954297822097252,19526.0,128
single_head,18,29,1.0,3.0450992601811366,3.0441532308884627,-0.0009460292926739555,21.012116765887363,20.992248087583416,-0.019868678303947007,0.23721897617305984,0.21933940531802512,0.43918021483439595,0.21933940531802512,19526.0,128
single_head,18,30,1.0,3.0450992601811366,3.043877244203242,-0.0012220159778948414,21.012116765887363,20.98645530602045,-0.025661459866913816,0.1584245859587025,0.13826659581365866,0.342533898871216,0.13826659581365866,19526.0,128
single_head,18,31,1.0,3.0450992601811366,3.0492309832883078,0.004131723107171137,21.012116765887363,21.099112611873313,0.08699584598594967,0.23547700903881555,0.1744214736334361,0.42332062897858797,0.1744214736334361,19526.0,128
all_heads_one_layer,18,all,1.0,3.0450992601811366,3.0468122956450694,0.001713035463932755,21.012116765887363,21.048142114619946,0.036025348732582785,0.1973177621191032,0.14545051944971388,0.36693442236265766,0.14545051944971388,19526.0,128
single_head,31,0,1.0,3.0450992601811366,3.045261016161144,0.0001617559800073387,21.012116765887363,21.015515876332667,0.0033991104453043874,0.15491348159419774,0.043824961237219254,0.3056444686948111,0.043824961237219254,19526.0,128
single_head,31,1,1.0,3.0450992601811366,3.0454512798040114,0.0003520196228747885,21.012116765887363,21.019514745347667,0.007397979460304072,0.18859938503377435,0.04232716761329622,0.32396472039350604,0.04232716761329622,19526.0,128
single_head,31,2,1.0,3.0450992601811366,3.045789720776945,0.0006904605958082399,21.012116765887363,21.026629814316188,0.014513048428824504,0.22226716939212415,0.07348012595341123,0.379156345060502,0.07348012668419615,19526.0,128
