scope,layer,head,removed_fraction,baseline_loss,edited_loss,delta_loss,baseline_ppl,edited_ppl,delta_ppl,para_ratio,para_over_ref,edit_over_y,edit_over_ref,tokens,samples
baseline,,,1.0,3.433308935941981,3.433308935941981,0.0,30.978980804297322,30.978980804297322,0.0,,,,,19526.0,128
single_head,4,0,1.0,3.433308935941981,3.4330653329615,-0.0002436029804808726,30.978980804297322,30.971435151350224,-0.007545652947097636,0.05496166126938159,0.048379223069620926,0.1897247226758935,0.048379223069620926,19526.0,128
single_head,4,1,1.0,3.433308935941981,3.4303226207204496,-0.002986315221531477,30.978980804297322,30.886605801463062,-0.09237500283425959,0.13830177823550246,0.1179664192833054,0.3030108221646013,0.1179664192833054,19526.0,128
single_head,4,2,1.0,3.433308935941981,3.4325316895181426,-0.0007772464238384735,30.978980804297322,30.95491185721624,-0.024068947081083536,0.11224699982585883,0.052823896152306336,0.2699564401521841,0.05282389663949628,19526.0,128
single_head,4,3,1.0,3.433308935941981,3.433202944951603,-0.00010599099037822413,30.978980804297322,30.97569748544515,-0.003283318852172812,0.09803314062827391,0.050030360459367894,0.24616478229391164,0.050030360459367894,19526.0,128
single_head,4,4,1.0,3.433308935941981,3.4391922298713893,0.005883293929408229,30.978980804297322,31.161776446989244,0.1827956426919215,0.595413081338427,0.38221495763552144,0.6505114442087224,0.38221495763552144,19526.0,128
single_head,4,5,1.0,3.433308935941981,3.432520736573991,-0.0007881993679901278,30.978980804297322,30.954572811652223,-0.02440799264509863,0.11845624248947982,0.09444366981243266,0.278699354071879,0.09444366981243266,19526.0,128
single_head,4,6,1.0,3.433308935941981,3.435212122518533,0.001903186576551974,30.978980804297322,31.03799572510862,0.05901492081129689,0.11306288951810445,0.08214209667415302,0.28773582234388717,0.08214209667415302,19526.0,128
single_head,4,7,1.0,3.433308935941981,3.4314860084390686,-0.0018229275029124636,30.978980804297322,30.922559809492775,-0.05642099480454732,0.12871420898047747,0.08242842965351363,0.2946012085272739,0.08242842965351363,19526.0,128
single_head,4,8,1.0,3.433308935941981,3.4333868443837705,7.790844178945378e-05,30.978980804297322,30.981394422439404,0.0024136181420821856,0.20765196799013957,0.07701723529917984,0.3473385203082595,0.07701723578636978,19526.0,128
single_head,4,9,1.0,3.433308935941981,3.436134582975904,0.0028256470339229622,30.978980804297322,31.06664025853457,0.0876594542372473,0.12997306687317284,0.052341540106411635,0.26836422838622737,0.05234154035000661,19526.0,128
single_head,4,10,1.0,3.433308935941981,3.438589167768296,0.005280231826314985,30.978980804297322,31.142989625928283,0.16400882163096142,0.42835053386663874,0.18451245430937824,0.5706442373770254,0.18451245333499836,19526.0,128
single_head,4,11,1.0,3.433308935941981,3.43344953623534,0.00014060029335905,30.978980804297322,30.983336764303825,0.004355960006503068,0.12729503490306712,0.09895264612151593,0.29247683723615353,0.09895264660870587,19526.0,128
