method	focus_layer	component	alpha	para_abs	perp_abs	perp_ratio	run_dir
awq_native_l21	21	block_out	-0.0016455614240840077	0.13221772015094757	3.776730537414551	0.9979128241539001	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l21
awq_native_l21	21	mlp_out	-0.030590273439884186	0.6225813031196594	3.3406193256378174	0.9651094079017639	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l21
awq_native_l22	22	attn_out	-0.018428025767207146	0.3768492043018341	3.4221506118774414	0.984682023525238	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l22
awq_native_l22	22	block_out	-0.004351321142166853	0.406298965215683	5.124482154846191	0.9912569522857666	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l22
awq_native_l22	22	mlp_out	-0.043080586940050125	1.1026443243026733	4.259361267089844	0.9322702884674072	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l22
awq_native_l23	23	attn_out	-0.0335090346634388	0.5453402400016785	3.447294235229492	0.9705333709716797	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l23
awq_native_l23	23	block_out	-0.008770895190536976	0.8313173651695251	5.51917839050293	0.972517728805542	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l23
awq_native_l23	23	mlp_out	-0.03533977270126343	1.0624322891235352	4.688116550445557	0.945469081401825	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l23
awq_native_l24	24	attn_out	-0.02206864207983017	0.39811310172080994	3.4432432651519775	0.9767575860023499	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l24
awq_native_l24	24	block_out	-0.0066378116607666016	0.7404686808586121	5.917064666748047	0.9799332022666931	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l24
awq_native_l24	24	mlp_out	-0.028040563687682152	0.8929879665374756	4.891766548156738	0.96435546875	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l24
awq_native_l25	25	attn_out	-0.06173102557659149	0.8313061594963074	2.7578065395355225	0.9068260192871094	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l25
awq_native_l25	25	block_out	-0.008310551755130291	1.048125147819519	6.083456039428711	0.9685359001159668	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l25
