method	focus_layer	component	alpha	para_abs	perp_abs	perp_ratio	run_dir
wanda_unstructured_l12	12	mlp_out	-0.18473613262176514	2.5675008296966553	4.756977558135986	0.7667118906974792	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l12
wanda_unstructured_l13	13	attn_out	-0.12260619550943375	1.1594375371932983	2.273527145385742	0.8038412928581238	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l13
wanda_unstructured_l13	13	block_out	-0.024893982335925102	1.0858336687088013	5.62929105758667	0.9637587070465088	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l13
wanda_unstructured_l13	13	mlp_out	-0.18201498687267303	2.6683871746063232	4.826800346374512	0.7659804224967957	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l13
wanda_unstructured_l14	14	attn_out	-0.15620337426662445	1.597394585609436	3.139549970626831	0.795305073261261	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l14
wanda_unstructured_l14	14	block_out	-0.02676333673298359	1.2221437692642212	5.766441822052002	0.9500837922096252	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l14
wanda_unstructured_l14	14	mlp_out	-0.19004620611667633	2.6962192058563232	4.850584506988525	0.759540319442749	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l14
wanda_unstructured_l15	15	attn_out	-0.1436328887939453	1.5090932846069336	2.924056053161621	0.8009472489356995	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l15
wanda_unstructured_l15	15	block_out	-0.033565107733011246	1.6213030815124512	5.682661056518555	0.9254193902015686	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l15
wanda_unstructured_l15	15	mlp_out	-0.19693028926849365	2.8311843872070312	4.70851469039917	0.7376432418823242	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l15
wanda_unstructured_l16	16	attn_out	-0.12016984075307846	1.0815290212631226	2.877131462097168	0.8750231862068176	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l16
wanda_unstructured_l16	16	block_out	-0.03261787071824074	1.6102981567382812	5.492176055908203	0.9077735543251038	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l16
wanda_unstructured_l16	16	mlp_out	-0.20433245599269867	2.8915483951568604	4.619151592254639	0.7140241265296936	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l16
wanda_unstructured_l17	17	attn_out	-0.13734735548496246	1.3691214323043823	3.296766519546509	0.8458507657051086	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l17
wanda_unstructured_l17	17	block_out	-0.030928397551178932	1.641257882118225	6.092260837554932	0.9223237037658691	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l17
wanda_unstructured_l17	17	mlp_out	-0.21846391260623932	3.2858188152313232	4.851088523864746	0.6799032688140869	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l17
wanda_unstructured_l18	18	attn_out	-0.12011604756116867	1.2867794036865234	3.3842623233795166	0.8758905529975891	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l18
wanda_unstructured_l18	18	block_out	-0.03125912323594093	1.7243508100509644	6.303945064544678	0.9239971041679382	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l18
wanda_unstructured_l18	18	mlp_out	-0.2006678432226181	3.0636253356933594	5.192430019378662	0.7384119629859924	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l18
wanda_unstructured_l19	19	attn_out	-0.1560257375240326	2.1998157501220703	3.816981315612793	0.7411949634552002	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l19
wanda_unstructured_l19	19	block_out	-0.036972060799598694	2.3988120555877686	7.404482364654541	0.8980560898780823	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l19
wanda_unstructured_l19	19	mlp_out	-0.19122779369354248	3.749291181564331	5.854329586029053	0.7102735638618469	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l19
wanda_unstructured_l20	20	attn_out	-0.10161831229925156	1.0596545934677124	2.964648485183716	0.8836748600006104	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l20
wanda_unstructured_l20	20	block_out	-0.019277581945061684	1.3062174320220947	7.055723667144775	0.9668974876403809	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l20
wanda_unstructured_l20	20	mlp_out	-0.17544443905353546	3.3259763717651367	5.941198825836182	0.7634167075157166	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l20
wanda_unstructured_l21	21	attn_out	-0.10822951048612595	1.2045084238052368	3.5265674591064453	0.8957598209381104	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l21
wanda_unstructured_l21	21	block_out	-0.018146129325032234	1.25563383102417	7.755952835083008	0.9708039164543152	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l21
wanda_unstructured_l21	21	mlp_out	-0.17001688480377197	3.469259262084961	6.476438999176025	0.7770488262176514	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l21
wanda_unstructured_l22	22	attn_out	-0.14094533026218414	2.500671148300171	5.545312404632568	0.831164538860321	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l22
wanda_unstructured_l22	22	block_out	-0.034814078360795975	2.7242212295532227	10.265726089477539	0.9305024147033691	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l22
wanda_unstructured_l22	22	mlp_out	-0.18563996255397797	4.763500690460205	8.179712295532227	0.7490226626396179	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l22
wanda_unstructured_l23	23	attn_out	-0.11229024082422256	1.9988222122192383	5.41575813293457	0.8815388679504395	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l23
wanda_unstructured_l23	23	block_out	-0.02569335699081421	2.4044888019561768	11.366142272949219	0.9565372467041016	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l23
wanda_unstructured_l23	23	mlp_out	-0.17028813064098358	5.072492599487305	9.200535774230957	0.7670753598213196	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l23
