method	focus_layer	component	alpha	para_abs	perp_abs	perp_ratio	run_dir
wanda_4_8_l8	8	attn_out	-0.21287167072296143	1.8327609300613403	3.079155683517456	0.7376441359519958	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l8
wanda_4_8_l8	8	block_out	-0.05806984007358551	2.147390365600586	7.1309380531311035	0.9086663126945496	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l8
wanda_4_8_l8	8	mlp_out	-0.2948722541332245	4.30378532409668	5.486816883087158	0.6082957983016968	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l8
wanda_4_8_l9	9	attn_out	-0.20913667976856232	1.6482700109481812	3.2329330444335938	0.7935976386070251	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l9
wanda_4_8_l9	9	block_out	-0.033560071140527725	1.2997426986694336	7.098804473876953	0.9680666923522949	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l9
wanda_4_8_l9	9	mlp_out	-0.24304842948913574	3.751861810684204	5.899160385131836	0.7130370140075684	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l9
wanda_4_8_l10	10	attn_out	-0.22559809684753418	2.1547043323516846	3.835014581680298	0.7531576752662659	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l10
wanda_4_8_l10	10	block_out	-0.04020119085907936	1.5404318571090698	7.326894283294678	0.9533963799476624	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l10
wanda_4_8_l10	10	mlp_out	-0.2714720666408539	4.053432941436768	5.976949214935303	0.6825129985809326	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l10
wanda_4_8_l11	11	attn_out	-0.23780329525470734	2.085785150527954	3.3676204681396484	0.7237265110015869	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l11
wanda_4_8_l11	11	block_out	-0.0356241837143898	1.4558638334274292	6.952907085418701	0.9519750475883484	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l11
wanda_4_8_l11	11	mlp_out	-0.25363245606422424	3.634789228439331	5.648506164550781	0.7046665549278259	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l11
wanda_4_8_l12	12	attn_out	-0.18187499046325684	1.9001272916793823	3.8551900386810303	0.8025656342506409	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l12
wanda_4_8_l12	12	block_out	-0.034827664494514465	1.4964680671691895	7.1069793701171875	0.9567344784736633	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l12
wanda_4_8_l12	12	mlp_out	-0.2746349275112152	3.8749401569366455	5.607253551483154	0.675377368927002	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l12
wanda_4_8_l13	13	attn_out	-0.16659627854824066	1.5569171905517578	3.3088464736938477	0.8210609555244446	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l13
wanda_4_8_l13	13	block_out	-0.03545499965548515	1.5516853332519531	7.177277088165283	0.9559683799743652	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l13
